File;Incident ID;Incident Date;State;City Or County;Address;Victims Killed;Victims Injured;Total Victims;Suspects Killed;Suspects Injured;Suspects Arrested;Business/Location Name;FIPS;County;LZIP;Population;Crime Rate;Unemployment;PopulrVoteParty;Cost of Living;Median Income;Diversity Rank (Race);Diversity Rank (Gender)
MS;1540240;2019-11-02T00:00:00Z;Michigan;Detroit;7000 block of E. Kirby;1;4;5;0;0;0;;26163;Wayne County;48134.0;1757043.0;42/1000;4.86%;D;$70843.33;$62254.41;3127.0;3124.0
MS;1539572;2019-11-01T00:00:00Z;Arizona;Tolleson;2434 S 86th Ln;0;5;5;0;0;0;;4013;Maricopa County;85320.0;4551524.0;32/1000;3.46%;D;$82847.38;$78828.41;3131.0;3132.0
MS;1539557;2019-11-01T00:00:00Z;Texas;San Angelo;1616 S Chadbourne St;0;4;4;0;0;2;;48451;Tom Green County;76957.0;118892.0;50/1000;3.55%;R;$69834.00;$70791.44;2960.0;2930.0
MS;1539347;2019-10-31T00:00:00Z;California;Orinda;114 Lucille Way;5;3;8;0;0;0;;6013;Contra Costa County;94803.0;1156966.0;29/1000;3.65%;D;$118776.18;$117607.52;3088.0;3096.0
MS;1537992;2019-10-30T00:00:00Z;Pennsylvania;Philadelphia;5026 Walton Ave;4;0;4;0;0;1;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1537672;2019-10-29T00:00:00Z;California;Long Beach;2709 E 7th St;3;9;12;0;0;3;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1537044;2019-10-29T00:00:00Z;Maryland;Baltimore;4700 block of Liberty Heights Ave;1;3;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1536787;2019-10-28T00:00:00Z;Maryland;Baltimore;4160 Pimlico Rd;1;3;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1536706;2019-10-27T00:00:00Z;Michigan;Detroit;East Outer Dr and Helen St;0;4;4;0;0;0;;26163;Wayne County;48134.0;1757043.0;42/1000;4.86%;D;$70843.33;$62254.41;3127.0;3124.0
MS;1535629;2019-10-27T00:00:00Z;Michigan;Lansing;Balfour Dr and W Miller Rd;1;4;5;0;0;0;;26065;Ingham County;48854.0;284108.0;30/1000;4.65%;D;$70359.98;$75015.80;2907.0;2932.0
MS;1535478;2019-10-26T00:00:00Z;Texas;Greenville;2275 US-380;2;6;8;0;0;0;;48231;Hunt County;75401.0;108282.0;19/1000;4.07%;R;$71640.73;$68009.77;2292.0;2662.0
MS;1534704;2019-10-24T00:00:00Z;Oklahoma;Oklahoma City;1900 block of NW 12th St;2;2;4;0;0;0;;40109;Oklahoma County;73008.0;802559.0;40/1000;3.03%;R;$73135.65;$70635.37;2878.0;3051.0
MS;1533166;2019-10-22T00:00:00Z;Oklahoma;Oklahoma City (Midwest City);7020 E Green Ave;1;3;4;0;0;0;;40109;Oklahoma County;73008.0;802559.0;40/1000;3.03%;R;$73135.65;$70635.37;2878.0;3051.0
MS;1531326;2019-10-21T00:00:00Z;South Carolina;Sumter;29 Wesmark Blvd;0;4;4;0;0;1;;45085;Sumter County;29154.0;104012.0;40/1000;3.98%;R;$62665.48;$54690.81;2484.0;2200.0
MS;1530965;2019-10-20T00:00:00Z;Texas;Port Arthur;1100 block of Vicksburg Ave;1;3;4;0;0;0;;48245;Jefferson County;77706.0;250830.0;41/1000;6.63%;R;$61601.18;$64599.68;2961.0;2952.0
MS;1530407;2019-10-19T00:00:00Z;Pennsylvania;Duquesne;600 block of Priscilla Ave;0;4;4;0;0;0;;42003;Allegheny County;15132.0;1233253.0;24/1000;4.39%;D;$72874.88;$87770.01;3081.0;3084.0
MS;1530276;2019-10-19T00:00:00Z;Texas;El Paso;3812 Truman Ave;1;4;5;0;0;1;;48141;El Paso County;79928.0;868763.0;20/1000;4.44%;R;$60444.22;$53818.01;3106.0;3094.0
MS;1527528;2019-10-15T00:00:00Z;Ohio;Columbus;1600 block of Manchester Ave;0;4;4;0;0;0;;39049;Franklin County;43220.0;1321820.0;38/1000;3.54%;R;$72589.03;$78474.16;3108.0;3109.0
MS;1525999;2019-10-13T00:00:00Z;Pennsylvania;Philadelphia;W Clearfield St and N 8th St;0;6;6;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1526952;2019-10-13T00:00:00Z;Ohio;Akron;Main St;0;4;4;0;0;0;;39153;Summit County;44310.0;535882.0;31/1000;4.28%;R;$66742.07;$77673.23;3029.0;2999.0
MS;1525062;2019-10-12T00:00:00Z;New York;Brooklyn;75 Utica Ave;3;3;6;1;0;0;;36047;Kings County;11208.0;2590516.0;21/1000;6.24%;D;$115425.65;$70138.38;3113.0;3126.0
MS;1525476;2019-10-12T00:00:00Z;Illinois;Chicago;6733 W Irving Park Rd;5;0;5;0;0;1;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1525408;2019-10-12T00:00:00Z;Pennsylvania;Philadelphia;700 block of W Russell St;1;3;4;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1525628;2019-10-12T00:00:00Z;Maryland;Baltimore;800 block of W Lexington St;1;3;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1525265;2019-10-12T00:00:00Z;Michigan;Eastpointe;15163 E 10 Mile Rd;1;5;6;0;0;1;;26099;Macomb County;48312.0;874195.0;20/1000;3.84%;D;$74762.01;$79365.44;3091.0;3071.0
MS;1523606;2019-10-10T00:00:00Z;Florida;Tampa;5410 N Falkenburg Rd;2;2;4;0;0;0;;12057;Hillsborough County;33584.0;1513301.0;19/1000;2.85%;R;$76886.61;$74058.80;3073.0;3097.0
MS;1524264;2019-10-10T00:00:00Z;Pennsylvania;Philadelphia;900 block of S 5th St;0;5;5;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1522979;2019-10-09T00:00:00Z;Massachusetts;Lowell;149 Ennell Street;0;5;5;0;0;0;;25017;Middlesex County;2155.0;1617105.0;13/1000;3.17%;D;$120086.94;$131434.77;3095.0;3115.0
MS;1523204;2019-10-09T00:00:00Z;Maryland;Baltimore;1600 block of W North Ave;1;3;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1521226;2019-10-07T00:00:00Z;Massachusetts;Abington;135 Centre Ave;4;0;4;1;0;0;;25023;Plymouth County;2324.0;533069.0;14/1000;4.14%;D;$102565.44;$112621.25;2999.0;3000.0
MS;1520425;2019-10-06T00:00:00Z;Indiana;Evansville;1127 Chestnut St;0;5;5;0;0;1;;18163;Vanderburgh County;47711.0;179744.0;41/1000;3.12%;R;$73281.09;$68162.77;1868.0;2625.0
MS;1520499;2019-10-06T00:00:00Z;Colorado;Denver;7100 block of Ruth Way;0;4;4;0;0;0;;8031;Denver County;80205.0;713252.0;42/1000;3.19%;D;$91534.85;$90000.27;3010.0;3054.0
MS;1520330;2019-10-06T00:00:00Z;Kansas;Kansas City;1013 Central Ave;4;5;9;0;0;2;;20209;Wyandotte County;66102.0;165746.0;4/1000;3.60%;R;$75127.92;$56866.65;2490.0;2818.0
MS;1520547;2019-10-05T00:00:00Z;Missouri;St Louis;10035 Crown Point Dr;0;5;5;0;0;0;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;1519090;2019-10-03T00:00:00Z;North Carolina;Roxboro;700 South Foushee St;1;3;4;0;0;0;;37145;Person County;27574.0;39386.0;19/1000;3.93%;D;$65665.22;$67466.58;1072.0;1819.0
MS;1518859;2019-10-03T00:00:00Z;Missouri;Marshall;S Olson Ave;1;3;4;0;0;1;;29195;Saline County;65340.0;23007.0;23/1000;2.53%;R;$63132.04;$58864.86;1765.0;1757.0
MS;1517804;2019-10-01T00:00:00Z;Missouri;St Louis;Leonor K. Sullivan Blvd and Poplar St;0;4;4;0;0;0;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;1515312;2019-09-29T00:00:00Z;Illinois;Round Lake (Round Lake Park);500 block of Fairlawn Ave;1;3;4;0;0;0;;17097;Lake County;60099.0;709150.0;15/1000;4.37%;D;$91857.75;$111388.04;3093.0;3055.0
MS;1515242;2019-09-29T00:00:00Z;Wisconsin;Milwaukee;1500 block of N 29th St;0;4;4;0;0;0;;55079;Milwaukee County;53227.0;918661.0;50/1000;3.82%;D;$72420.60;$66745.75;3084.0;3091.0
MS;1515128;2019-09-29T00:00:00Z;Florida;Jacksonville;2200 block of Clemente Dr;0;4;4;0;0;0;;12031;Duval County;32233.0;1016536.0;39/1000;3.12%;R;$70196.46;$69769.75;3056.0;3065.0
MS;1517360;2019-09-29T00:00:00Z;Kansas;Claflin;1500 block of NE 100th Rd;0;4;4;0;0;0;;20009;Barton County;67526.0;25080.0;29/1000;2.70%;R;$63288.33;$69408.30;1179.0;1592.0
MS;1515327;2019-09-29T00:00:00Z;Texas;Beaumont;4100 block of Highland Ave;4;0;4;0;0;1;;48245;Jefferson County;77706.0;250830.0;41/1000;6.63%;R;$61601.18;$64599.68;2961.0;2952.0
MS;1511999;2019-09-24T00:00:00Z;Illinois;Chicago;2000 block of South Hoyne Ave;1;3;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1510411;2019-09-23T00:00:00Z;Indiana;Gary;1600 block of Connecticut St;2;2;4;0;0;1;;18089;Lake County;46409.0;499689.0;31/1000;4.79%;R;$73875.60;$71694.02;3004.0;2967.0
MS;1509721;2019-09-22T00:00:00Z;Missouri;Kansas City;2111 Television Plaza;0;5;5;0;0;0;;29095;Jackson County;64133.0;716531.0;60/1000;2.94%;R;$73555.42;$73465.30;3038.0;3078.0
MS;1509411;2019-09-21T00:00:00Z;Louisiana;New Orleans;Poland Ave and St. Claude Ave;0;4;4;0;0;0;;22071;Orleans Parish;70113.0;369749.0;55/1000;4.69%;R;$74320.90;$62954.70;2900.0;2920.0
MS;1508804;2019-09-21T00:00:00Z;South Carolina;Lancaster;1399 Old Charlotte Rd;2;8;10;0;0;1;;45057;Lancaster County;29720.0;104577.0;19/1000;3.73%;R;$65374.30;$73085.37;2062.0;2095.0
MS;1512486;2019-09-21T00:00:00Z;Ohio;Cleveland;3616 East 144th St;4;0;4;0;0;1;;39035;Cuyahoga County;44141.0;1236041.0;33/1000;5.14%;R;$66327.70;$70358.12;3117.0;3106.0
MS;1509510;2019-09-21T00:00:00Z;Indiana;Indianapolis;101 W Maryland St;0;6;6;0;0;0;;18097;Marion County;46224.0;969466.0;58/1000;3.26%;R;$75675.02;$64359.40;3054.0;3067.0
MS;1508859;2019-09-20T00:00:00Z;Louisiana;New Orleans;Canal Blvd and City Park Ave;1;5;6;0;0;1;;22071;Orleans Parish;70113.0;369749.0;55/1000;4.69%;R;$74320.90;$62954.70;2900.0;2920.0
MS;1507939;2019-09-19T00:00:00Z;District of Columbia;Washington;1300 block of Columbia Rd NW;1;5;6;0;0;0;;11001;District of Columbia;20011.0;671803.0;61/1000;4.91%;D;$120289.64;$116607.39;3077.0;3076.0
MS;1507156;2019-09-18T00:00:00Z;Illinois;Chicago;4200 block of W Madison St;3;1;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1507092;2019-09-18T00:00:00Z;California;Wilmington;800 block of Bayview Ave;2;2;4;0;0;0;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1505354;2019-09-16T00:00:00Z;Wyoming;Cheyenne;3436 E 11th St;2;2;4;0;0;1;;56021;Laramie County;82061.0;100723.0;32/1000;3.66%;R;$81932.74;$82057.77;2221.0;2640.0
MS;1504030;2019-09-14T00:00:00Z;Missouri;St Louis;5200 block of Tennessee Ave;1;3;4;0;0;0;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;1504012;2019-09-14T00:00:00Z;California;Oakland;38th Ave and MacArthur Blvd;1;4;5;0;0;1;;6001;Alameda County;94545.0;1628997.0;43/1000;3.41%;D;$117679.02;$122820.72;3114.0;3116.0
MS;1504387;2019-09-14T00:00:00Z;Georgia;Lagrange;1400 block of Elm St;0;4;4;0;0;1;;13285;Troup County;30240.0;70191.0;41/1000;3.07%;D;$62398.13;$60429.74;1906.0;1985.0
MS;1503192;2019-09-12T00:00:00Z;New Mexico;Albuquerque;1028 Lura Pl SW;4;2;6;0;0;0;;35001;Bernalillo County;87026.0;672508.0;74/1000;3.76%;D;$67375.24;$69691.71;3066.0;3053.0
MS;1501350;2019-09-10T00:00:00Z;Illinois;Chicago;2200 block of W Maypole Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1499460;2019-09-08T00:00:00Z;South Carolina;Sumter;1083 Broad St;2;2;4;0;0;3;;45085;Sumter County;29154.0;104012.0;40/1000;3.98%;R;$62665.48;$54690.81;2484.0;2200.0
MS;1500098;2019-09-08T00:00:00Z;Louisiana;Alexandria;2900 block of Cypress St;1;3;4;0;0;1;;22079;Rapides Parish;71301.0;127189.0;66/1000;3.33%;R;$65518.10;$59113.35;2849.0;2676.0
MS;1499300;2019-09-07T00:00:00Z;North Carolina;Whiteville;Brittany Ln;3;1;4;0;0;2;;37047;Columbus County;28472.0;49885.0;36/1000;4.44%;D;$64032.32;$49960.22;1321.0;2011.0
MS;1497180;2019-09-04T00:00:00Z;Florida;Jacksonville;400 W 62nd St;0;4;4;0;0;0;;12031;Duval County;32233.0;1016536.0;39/1000;3.12%;R;$70196.46;$69769.75;3056.0;3065.0
MS;1497702;2019-09-04T00:00:00Z;Louisiana;Marrero;3044 Sorbonne Dr;2;2;4;0;0;2;;22051;Jefferson Parish;70094.0;425884.0;39/1000;3.70%;R;$73389.28;$69595.19;2970.0;2914.0
MS;1495192;2019-09-02T00:00:00Z;Alabama;Elkmont;25019 Ridge Road;5;0;5;0;0;1;;1083;Limestone County;35614.0;110900.0;17/1000;2.14%;R;$72348.54;$77252.23;2202.0;2308.0
MS;1494697;2019-09-02T00:00:00Z;North Carolina;Greensboro;5528 W Market St;2;2;4;0;0;0;;37081;Guilford County;27262.0;546101.0;32/1000;4.27%;D;$68674.43;$69161.87;2963.0;3011.0
MS;1495141;2019-09-02T00:00:00Z;Illinois;Chicago;6200 block of S King Dr;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1494113;2019-09-01T00:00:00Z;Connecticut;Hartford;80 Edgewood St;1;3;4;0;0;3;;9003;Hartford County;6489.0;896854.0;25/1000;4.45%;D;$86269.51;$98193.32;3023.0;3079.0
MS;1494669;2019-09-01T00:00:00Z;North Carolina;Rocky Mount;521 Country Club Road;0;4;4;0;0;0;;37065;Edgecombe County;27809.0;48301.0;36/1000;6.99%;D;$68458.89;$46212.30;2022.0;2032.0
MS;1494548;2019-09-01T00:00:00Z;Alabama;Valley;502 Boulevard;0;7;7;0;0;1;;1017;Chambers County;36363.0;34088.0;41/1000;2.64%;R;$67647.72;$55003.99;2250.0;2025.0
MS;1493374;2019-09-01T00:00:00Z;Ohio;Toledo;3257 Stickney Ave;0;4;4;0;0;0;;39095;Lucas County;43560.0;426643.0;43/1000;4.63%;R;$65064.56;$66438.73;2979.0;3002.0
MS;1492778;2019-08-31T00:00:00Z;North Carolina;Charlotte;10035 Dabney Dr;1;3;4;0;0;0;;37119;Mecklenburg County;28269.0;1145392.0;42/1000;3.63%;D;$82007.23;$85798.50;3061.0;3049.0
MS;1492377;2019-08-31T00:00:00Z;South Carolina;Moncks Corner;336 Maplewood Rd;0;4;4;0;0;0;;45015;Berkeley County;29472.0;245117.0;24/1000;3.16%;R;$74048.77;$74448.99;2504.0;2644.0
MS;1492441;2019-08-31T00:00:00Z;Texas;Odessa;8250 TX 191;7;23;30;1;0;0;;48135;Ector County;79763.0;160869.0;46/1000;4.03%;R;$72897.69;$75431.67;2842.0;2751.0
MS;1492264;2019-08-31T00:00:00Z;Pennsylvania;Philadelphia;4600 block of 4th St;2;2;4;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1493429;2019-08-31T00:00:00Z;Maryland;Baltimore;900 block of N Monroe St;0;4;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1492297;2019-08-31T00:00:00Z;Maryland;Frederick;600 block of N Market St;0;4;4;0;0;3;;24021;Frederick County;21701.0;287079.0;13/1000;3.04%;D;$87056.13;$116016.97;2701.0;2845.0
MS;1493038;2019-08-31T00:00:00Z;Illinois;Chicago;7100 block of S Paulina St;2;3;5;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1491495;2019-08-30T00:00:00Z;Maryland;Baltimore;1600 block of E 29th St;1;3;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1492087;2019-08-30T00:00:00Z;Alabama;Mobile;1621 Virginia St;0;9;9;0;0;1;;1097;Mobile County;36608.0;411411.0;47/1000;3.35%;R;$71947.38;$62409.46;3021.0;2981.0
MS;1490466;2019-08-29T00:00:00Z;Maryland;Baltimore;2500 block of E Monument St;1;3;4;0;0;0;;24510;Baltimore city;21230.0;569931.0;73/1000;4.46%;D;$70955.47;$64801.96;3055.0;3025.0
MS;1487729;2019-08-25T00:00:00Z;New Mexico;Hobbs;1700 block of E Bond St;3;4;7;0;0;1;;35025;Lea County;88267.0;72452.0;42/1000;4.62%;D;$72762.58;$68769.62;2780.0;2647.0
MS;1487573;2019-08-25T00:00:00Z;Illinois;Chicago;8200 block of S Maryland Ave;1;3;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1487356;2019-08-24T00:00:00Z;Maryland;Temple Hills (Camp Springs);6200 block of Maxwell Dr;0;7;7;0;0;0;;24033;Prince George's County;20782.0;946971.0;26/1000;3.66%;D;$86111.53;$100715.20;3072.0;3066.0
MS;1487224;2019-08-24T00:00:00Z;Massachusetts;Lynn;Warren Street;1;3;4;0;0;3;;25009;Essex County;1833.0;806765.0;17/1000;4.09%;D;$105947.07;$102221.56;3065.0;3075.0
MS;1486232;2019-08-23T00:00:00Z;Texas;Houston;4900 block of Southwind St;2;2;4;1;0;1;;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
MS;1489373;2019-08-23T00:00:00Z;Georgia;Dublin;200 Riverview Park Dr;0;4;4;0;0;1;;13175;Laurens County;31009.0;49660.0;33/1000;3.99%;D;$60118.93;$46934.16;1764.0;1933.0
MS;1486675;2019-08-23T00:00:00Z;Missouri;St Louis;1122 Union Blvd;1;3;4;0;0;0;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;1485340;2019-08-22T00:00:00Z;South Carolina;Columbia;851 Bush River Rd;2;2;4;0;0;1;;45079;Richland County;29203.0;421566.0;52/1000;3.38%;R;$70478.52;$75142.10;2964.0;2970.0
MS;1485548;2019-08-22T00:00:00Z;California;Los Angeles;300 block of West Fifth St;0;4;4;0;0;0;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1484335;2019-08-20T00:00:00Z;Georgia;Atlanta;111 James P Brawley Dr SW;0;4;4;0;0;2;;13121;Fulton County;30268.0;1074634.0;51/1000;3.28%;D;$79612.86;$98122.47;3063.0;3057.0
MS;1482199;2019-08-18T00:00:00Z;Missouri;Kansas City;770 W 47th St;0;4;4;0;0;0;;29095;Jackson County;64133.0;716531.0;60/1000;2.94%;R;$73555.42;$73465.30;3038.0;3078.0
MS;1481989;2019-08-17T00:00:00Z;Texas;Houston;12500 block of Mylla St;0;6;6;0;0;0;;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
MS;1480326;2019-08-15T00:00:00Z;Alabama;Montgomery;847 N University Dr;2;3;5;0;0;2;;1101;Montgomery County;36107.0;226361.0;47/1000;3.17%;R;$74899.78;$64886.16;2967.0;2873.0
MS;1479894;2019-08-15T00:00:00Z;Pennsylvania;Philadelphia;1400 block of W Conlyn St;0;5;5;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1478869;2019-08-14T00:00:00Z;Pennsylvania;Philadelphia;3716 N 15th St;0;6;6;0;0;1;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1479395;2019-08-13T00:00:00Z;Washington;Tacoma;E 38th St and E Roosevelt Ave;2;3;5;0;0;0;;53053;Pierce County;98444.0;927380.0;41/1000;5.43%;D;$87294.83;$86636.39;3008.0;3101.0
MS;1478480;2019-08-12T00:00:00Z;Mississippi;Greenwood;200 Young St;0;4;4;0;0;1;;28083;Leflore County;38941.0;26570.0;42/1000;5.67%;R;$57309.13;$37621.88;2312.0;2309.0
MS;1475924;2019-08-11T00:00:00Z;Illinois;Chicago;3500 block of W Lake St;0;6;6;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1475361;2019-08-10T00:00:00Z;Virginia;Richmond;6346 Midlothian Turnpike;0;4;4;0;0;0;;51760;Richmond city;23219.0;229395.0;44/1000;3.52%;D;$76501.36;$66234.39;2850.0;2864.0
MS;1476271;2019-08-10T00:00:00Z;California;San Francisco;1100 Fillmore St;0;4;4;0;0;0;;6075;San Francisco County;94110.0;808437.0;68/1000;2.62%;D;$142391.32;$135125.17;3003.0;3009.0
MS;1475208;2019-08-09T00:00:00Z;Illinois;Chicago;7300 block of S Artesian Ave;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1472641;2019-08-07T00:00:00Z;Missouri;St Louis;4900 block of Plover Ave;3;1;4;0;0;0;;29189;St. Louis County;63074.0;990414.0;29/1000;2.50%;R;$74576.04;$90980.90;3087.0;3086.0
MS;1469344;2019-08-05T00:00:00Z;New York;Brooklyn;216 Buffalo Ave;0;4;4;0;0;0;;36047;Kings County;11208.0;2590516.0;21/1000;6.24%;D;$115425.65;$70138.38;3113.0;3126.0
MS;1527721;2019-08-04T00:00:00Z;Louisiana;Lake Charles;110 Pryce St;0;4;4;0;0;5;;22019;Calcasieu Parish;70663.0;202418.0;49/1000;3.63%;R;$68069.27;$67001.43;2830.0;2779.0
MS;1468190;2019-08-04T00:00:00Z;Illinois;Chicago;1800 S Kildare Ave;1;7;8;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1468799;2019-08-04T00:00:00Z;Tennessee;Memphis;443 E Shelby Dr;1;3;4;0;0;0;;47157;Shelby County;38106.0;916371.0;61/1000;4.73%;R;$65028.53;$67305.37;3104.0;3095.0
MS;1468091;2019-08-04T00:00:00Z;Illinois;Chicago;2900 block of W Roosevelt Rd;0;7;7;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1467828;2019-08-04T00:00:00Z;Ohio;Dayton;419 E 5th St;9;17;26;1;0;0;;39113;Montgomery County;45315.0;533892.0;36/1000;4.27%;R;$66191.59;$68874.36;3036.0;3001.0
MS;1466705;2019-08-03T00:00:00Z;Texas;El Paso;7101 Gateway Blvd;23;23;46;0;0;1;;48141;El Paso County;79928.0;868763.0;20/1000;4.44%;R;$60444.22;$53818.01;3106.0;3094.0
MS;1467157;2019-08-02T00:00:00Z;Virginia;Suffolk;200 block of N Broad St;1;3;4;1;0;0;;51800;Suffolk city;23434.0;98537.0;24/1000;3.22%;D;$84120.54;$89384.18;1997.0;2284.0
MS;1462317;2019-07-30T00:00:00Z;Ohio;Columbus;1280 E Long St;0;5;5;0;0;0;;39049;Franklin County;43220.0;1321820.0;38/1000;3.54%;R;$72589.03;$78474.16;3108.0;3109.0
MS;1460630;2019-07-28T00:00:00Z;Pennsylvania;Philadelphia;2600 block of Carroll St;1;5;6;0;0;0;;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
MS;1460448;2019-07-28T00:00:00Z;California;Gilroy;7050 Miller Ave;3;17;20;1;0;0;;6085;Santa Clara County;95020.0;1870945.0;26/1000;2.72%;D;$133914.75;$144424.11;3121.0;3112.0
MS;1461352;2019-07-28T00:00:00Z;Wisconsin;Chippewa Falls;16964 54th Ave;4;2;6;1;0;0;;55017;Chippewa County;54768.0;66807.0;12/1000;3.41%;D;$78554.89;$74477.75;2593.0;2563.0
MS;1459941;2019-07-28T00:00:00Z;District of Columbia;Washington;637 T St NW;0;4;4;0;0;1;;11001;District of Columbia;20011.0;671803.0;61/1000;4.91%;D;$120289.64;$116607.39;3077.0;3076.0
MS;1460726;2019-07-28T00:00:00Z;Illinois;Chicago;3938 W Roosevelt Rd;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1459389;2019-07-27T00:00:00Z;Kansas;Wichita;505 N Rock Rd;1;3;4;0;0;1;;20173;Sedgwick County;67147.0;525525.0;52/1000;3.23%;R;$71425.82;$74704.67;2897.0;3010.0
MS;1459718;2019-07-27T00:00:00Z;New York;Brooklyn;1555 Linden Blvd;1;11;12;0;0;1;;36047;Kings County;11208.0;2590516.0;21/1000;6.24%;D;$115425.65;$70138.38;3113.0;3126.0
MS;1459201;2019-07-26T00:00:00Z;Washington;Kennewick;E 10th Ave;1;3;4;0;0;0;;53005;Benton County;99352.0;212791.0;23/1000;5.31%;D;$72571.13;$83393.68;2867.0;2862.0
MS;1457165;2019-07-25T00:00:00Z;California;Canoga Park;21901 Roscoe Boulevard;4;2;6;0;0;1;;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
MS;1453327;2019-07-21T00:00:00Z;Illinois;Chicago;3900 block of Roosevelt Rd;0;4;4;0;0;0;;17031;Cook County;60103.0;5109292.0;33/1000;5.30%;D;$81548.25;$82910.04;3133.0;3133.0
MS;1453884;2019-07-21T00:00:00Z;District of Columbia;Washington;2300 block of 15th St NE;0;4;4;0;0;0;;11001;District of Columbia;20011.0;671803.0;61/1000;4.91%;D;$120289.64;$116607.39;3077.0;3076.0
MS;1452654;2019-07-20T00:00:00Z;Pennsylvania;Clairton;501 Waddell Ave;0;4;4;0;0;0;;42003;Allegheny County;15132.0;1233253.0;24/1000;4.39%;D;$72874.88;$87770.01;3081.0;3084.0
