File,Incident ID,Incident Date,Day,Month,Year,State,City Or County,Address,Victims Killed,Victims Injured,Total Victims,Suspects Killed,Suspects Injured,Suspects Arrested,Business/Location Name,County
MS,1147720,2018-06-23T00:00:00Z,23,06,2018,Illinois,Chicago,100 block of East 51st St,1,4,5,0,0,0,,Cook County
MS,1161366,2018-06-23T00:00:00Z,23,06,2018,Tennessee,Covington,319 N High St,0,4,4,0,0,0,,Tipton County
MS,1147323,2018-06-22T00:00:00Z,22,06,2018,Pennsylvania,Homestead (Munhall),1324 Margaret St,1,3,4,0,0,0,,County not found
MS,1146968,2018-06-21T00:00:00Z,21,06,2018,California,San Bernardino,279 W Base Line,1,3,4,0,0,0,,San Bernardino County
MS,1146760,2018-06-21T00:00:00Z,21,06,2018,Louisiana,Morganza,Deaton Ln,0,4,4,0,0,0,,Pointe Coupee Parish
MS,1146547,2018-06-21T00:00:00Z,21,06,2018,Illinois,Chicago,6500 block of S Claremont Ave,0,4,4,0,0,0,,Cook County
MS,1145709,2018-06-20T00:00:00Z,20,06,2018,California,Modesto,2300 block of West Hatch Road,0,5,5,0,0,0,,Stanislaus County
MS,1145881,2018-06-19T00:00:00Z,19,06,2018,Alabama,Huntsville,905 Lee Dr NW,0,4,4,0,0,1,,Madison County
MS,1144852,2018-06-18T00:00:00Z,18,06,2018,Illinois,Bloomington,311 Riley Dr,3,1,4,0,0,1,,McLean County
MS,1143558,2018-06-18T00:00:00Z,18,06,2018,Illinois,Chicago,1300 block of S Loomis St,2,3,5,0,0,0,,Cook County
MS,1143135,2018-06-17T00:00:00Z,17,06,2018,North Carolina,Charlotte,3215 Queen City Dr,0,4,4,0,0,0,,Mecklenburg County
MS,1142789,2018-06-17T00:00:00Z,17,06,2018,New Jersey,Trenton,635 S Clinton Ave,0,17,17,1,2,2,,Mercer County
MS,1143081,2018-06-17T00:00:00Z,17,06,2018,Georgia,Macon,325 Edgewood Ln,1,3,4,0,0,1,,Bibb County
MS,1143524,2018-06-17T00:00:00Z,17,06,2018,Illinois,Chicago,2200 block of S Sacramento Ave,0,4,4,0,0,0,,Cook County
MS,1141645,2018-06-14T00:00:00Z,14,06,2018,California,Union City,32992 Mission Blvd,0,5,5,0,0,0,,Alameda County
MS,1141943,2018-06-14T00:00:00Z,14,06,2018,California,Tracy,W 6th St,1,4,5,0,0,4,,San Joaquin County
MS,1141745,2018-06-14T00:00:00Z,14,06,2018,New York,Buffalo,Marigold Ave,1,4,5,0,0,0,,Erie County
MS,1141108,2018-06-14T00:00:00Z,14,06,2018,Colorado,Westminster,5150 W 80th Ave,1,3,4,0,0,1,,Adams County
MS,1142145,2018-06-14T00:00:00Z,14,06,2018,Pennsylvania,Philadelphia,400 block of Penn St,0,4,4,0,0,0,,Philadelphia County
MS,1139320,2018-06-12T00:00:00Z,12,06,2018,New York,Bronx,W 166th St and  Summit Ave,0,4,4,0,0,0,,Bronx County
MS,1139176,2018-06-11T00:00:00Z,11,06,2018,Alabama,Montgomery,3220 block of Virginia Pines Ln,0,4,4,0,0,3,,Montgomery County
MS,1138324,2018-06-11T00:00:00Z,11,06,2018,Florida,Orlando,4932 Eaglesmere Dr,5,0,5,1,0,0,,Orange County
MS,1137435,2018-06-10T00:00:00Z,10,06,2018,California,Valley Village,12719 Tiara St,0,6,6,0,0,0,,Los Angeles County
MS,1137586,2018-06-10T00:00:00Z,10,06,2018,Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,5,0,0,1,,County not found
MS,1137547,2018-06-10T00:00:00Z,10,06,2018,Illinois,Aurora,300 block of W Park Ave,0,7,7,0,0,0,,Kane County
MS,1137600,2018-06-10T00:00:00Z,10,06,2018,Florida,Bradenton,5627 14th St W,1,5,6,0,0,2,,Manatee County
MS,1137473,2018-06-10T00:00:00Z,10,06,2018,Illinois,Chicago,6400 block of S Eberhart Ave,1,5,6,0,0,0,,Cook County
MS,1137848,2018-06-10T00:00:00Z,10,06,2018,Illinois,Bloomington,1200 block of Orchard Rd,2,2,4,0,0,1,,McLean County
MS,1137737,2018-06-09T00:00:00Z,09,06,2018,North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,4,0,0,0,,Cabarrus County
MS,1136928,2018-06-09T00:00:00Z,09,06,2018,Massachusetts,Boston,14 Copeland St,0,4,4,0,0,1,,Suffolk County
MS,1137402,2018-06-09T00:00:00Z,09,06,2018,Pennsylvania,Philadelphia,2000 block of 20th St,1,4,5,0,0,0,,Philadelphia County
MS,1134378,2018-06-05T00:00:00Z,05,06,2018,Florida,Jacksonville,Town Center Pkwy,3,1,4,0,0,0,,Duval County
MS,1132408,2018-06-03T00:00:00Z,03,06,2018,Texas,Dallas,4500 Spring Ave,0,5,5,0,0,0,,Dallas County
MS,1131909,2018-06-03T00:00:00Z,03,06,2018,Illinois,Chicago,1200 block of W 73rd Pl,1,3,4,0,0,0,,Cook County
MS,1131855,2018-06-02T00:00:00Z,02,06,2018,Nebraska,Omaha,S 11th St and Farnam St,1,6,7,0,0,1,,Douglas County
MS,1132050,2018-06-02T00:00:00Z,02,06,2018,New York,Buffalo,Strauss Street,0,5,5,0,0,0,,Erie County
MS,1129432,2018-05-31T00:00:00Z,31,05,2018,South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,5,0,0,1,,Florence County
MS,1126712,2018-05-27T00:00:00Z,27,05,2018,Louisiana,Shreveport,857 E Stoner Ave,0,4,4,0,0,1,,Caddo Parish
MS,1126434,2018-05-27T00:00:00Z,27,05,2018,Colorado,Aurora,15373 E 6th Ave,1,3,4,0,0,0,,Adams County
MS,1124777,2018-05-25T00:00:00Z,25,05,2018,Ohio,Cincinnati,1000 block of Ross Avenue,0,4,4,0,0,1,,Hamilton County
MS,1122728,2018-05-20T00:00:00Z,20,05,2018,Indiana,Anderson,1604 Madison Ave,0,4,4,0,0,0,,Madison County
MS,1121111,2018-05-20T00:00:00Z,20,05,2018,Mississippi,Hazlehurst,513 Monticello St,1,7,8,0,0,2,,Copiah County
MS,1118785,2018-05-18T00:00:00Z,18,05,2018,Texas,Santa Fe,16000 Hwy 6,10,13,23,0,0,1,,Galveston County
MS,1116705,2018-05-16T00:00:00Z,16,05,2018,Texas,Ponder,610 Lone Star Park Ln,4,1,5,1,0,0,,Denton County
MS,1115110,2018-05-14T00:00:00Z,14,05,2018,Maryland,Baltimore,2020 Etting St,0,4,4,0,0,0,,Baltimore City
MS,1114725,2018-05-13T00:00:00Z,13,05,2018,California,Los Angeles,365 W Manchester Avenue,2,2,4,0,0,1,,Los Angeles County
MS,1115051,2018-05-13T00:00:00Z,13,05,2018,California,Stockton,2436 Belleview St,3,2,5,0,0,0,,San Joaquin County
MS,1114402,2018-05-13T00:00:00Z,13,05,2018,Mississippi,Byhalia,French Rd and Berta Rd,0,4,4,0,0,1,,Marshall County
MS,1114276,2018-05-12T00:00:00Z,12,05,2018,Nebraska,Omaha,3201 Decatur St,0,6,6,0,0,0,,Douglas County
MS,1113538,2018-05-12T00:00:00Z,12,05,2018,New Jersey,Paulsboro,275 W Buck St,0,4,4,0,0,0,,Gloucester County
MS,1113737,2018-05-11T00:00:00Z,11,05,2018,Missouri,St Louis,4800 block of Farlin Ave,0,4,4,0,0,0,,St. Louis County
MS,1112948,2018-05-11T00:00:00Z,11,05,2018,Oklahoma,Talihina,2nd St and Dallas St,0,4,4,1,0,0,,LeFlore County
MS,1111950,2018-05-09T00:00:00Z,09,05,2018,Missouri,St Louis,5200 block of Minerva Avenue,0,4,4,0,0,0,,St. Louis County
MS,1111649,2018-05-09T00:00:00Z,09,05,2018,Nebraska,Omaha,Sahler St and N 48th St,0,4,4,0,0,0,,Douglas County
MS,1110399,2018-05-07T00:00:00Z,07,05,2018,California,San Diego,15th St and J St,0,5,5,0,0,0,,San Diego County
MS,1108856,2018-05-06T00:00:00Z,06,05,2018,Oklahoma,Stillwater,2020 East Lakeview Road,0,4,4,0,0,0,,Payne County
MS,1109322,2018-05-06T00:00:00Z,06,05,2018,Tennessee,Memphis,499 N Watkins St,2,4,6,0,0,1,,Shelby County
MS,1108879,2018-05-05T00:00:00Z,05,05,2018,Georgia,Columbus,4944 Sentry Street,0,5,5,0,0,1,,Muscogee County
MS,1110773,2018-05-04T00:00:00Z,04,05,2018,North Carolina,Henderson,519 Hilliard St,0,4,4,0,0,0,,Vance County
MS,1109928,2018-05-04T00:00:00Z,04,05,2018,Illinois,Chicago Heights,200 block of E 23rd St,0,4,4,0,0,0,,Cook County
MS,1106451,2018-05-02T00:00:00Z,02,05,2018,Illinois,Chicago,3500 block of W Grenshaw St,1,4,5,0,0,2,,Cook County
MS,1106432,2018-05-02T00:00:00Z,02,05,2018,New York,Brooklyn,333 Bristol St,1,4,5,0,0,0,,Kings County
MS,1106557,2018-05-02T00:00:00Z,02,05,2018,Minnesota,Minneapolis,2400 block of Ogema Place,0,4,4,0,1,2,,Hennepin County
MS,1105061,2018-05-01T00:00:00Z,01,05,2018,Louisiana,New Orleans,3200 block of Saint Claude Ave,0,5,5,0,0,0,,Orleans Parish
MS,1103454,2018-04-30T00:00:00Z,30,04,2018,Florida,Pompano Beach,4251 N Dixie Hwy,0,4,4,0,0,0,,Broward County
MS,1103465,2018-04-30T00:00:00Z,30,04,2018,District of Columbia,Washington,3600 block of New York Ave NE,0,4,4,0,0,0,,District of Columbia
MS,1103423,2018-04-29T00:00:00Z,29,04,2018,Tennessee,Wartburg,519 South Kingston St,0,4,4,0,0,1,,Morgan County
MS,1102808,2018-04-29T00:00:00Z,29,04,2018,Washington,Seattle (Skyway),12603 Renton Ave S,2,2,4,0,0,0,,County not found
MS,1103045,2018-04-29T00:00:00Z,29,04,2018,North Carolina,Monroe,1500 block of Massey St,1,3,4,0,0,1,,Union County
MS,1102900,2018-04-29T00:00:00Z,29,04,2018,Florida,West Palm Beach,1969 S Military Trail,1,3,4,0,0,1,,Palm Beach County
MS,1102559,2018-04-28T00:00:00Z,28,04,2018,North Carolina,Maxton,Modest Rd,0,5,5,0,0,0,,Robeson County
MS,1100691,2018-04-25T00:00:00Z,25,04,2018,Arkansas,Pine Bluff,300 block of West 24th Street,0,4,4,0,0,0,,Jefferson County
MS,1100852,2018-04-25T00:00:00Z,25,04,2018,Missouri,St Louis,1151 Northdale Dr,3,1,4,0,0,1,,St. Louis County
MS,1099516,2018-04-24T00:00:00Z,24,04,2018,Michigan,Flint,2200 block of Ave A,0,4,4,0,0,0,,Genesee County
MS,1096826,2018-04-22T00:00:00Z,22,04,2018,Tennessee,Antioch,3571 Murfreesboro Pike,4,3,7,0,0,1,,Davidson County
MS,1097700,2018-04-22T00:00:00Z,22,04,2018,Louisiana,New Orleans,1900 block of St Roch Ave,2,4,6,0,0,1,,Orleans Parish
MS,1096232,2018-04-21T00:00:00Z,21,04,2018,Pennsylvania,Philadelphia,1800 block of W Diamond St,2,2,4,0,0,1,,Philadelphia County
MS,1096388,2018-04-20T00:00:00Z,20,04,2018,California,San Francisco,3rd Street and Quesada Ave,1,5,6,0,0,0,,San Francisco County
MS,1095043,2018-04-18T00:00:00Z,18,04,2018,North Carolina,Asheville,73 Hansel Ave,3,3,6,1,0,0,,Buncombe County
MS,1092279,2018-04-15T00:00:00Z,15,04,2018,Louisiana,Shreveport,6956 Jewella Ave,0,6,6,0,0,0,,Caddo Parish
MS,1088778,2018-04-09T00:00:00Z,09,04,2018,California,Vallejo,201 Maine St,0,4,4,0,0,0,,Solano County
MS,1087153,2018-04-08T00:00:00Z,08,04,2018,North Carolina,Hickory,247 1st Ave NW,1,3,4,0,0,3,,Catawba County
MS,1087021,2018-04-08T00:00:00Z,08,04,2018,Florida,Miami,1300 block of NW 63rd Terrace,2,2,4,0,0,0,,Miami-Dade County
MS,1086773,2018-04-06T00:00:00Z,06,04,2018,Florida,Jacksonville,6100 block of Transylvania Ave,0,4,4,0,0,0,,Duval County
MS,1086966,2018-04-06T00:00:00Z,06,04,2018,Virginia,Virginia Beach,5800 block of Pickering St,1,3,4,0,0,0,,Virgina Beach City
MS,1084847,2018-04-04T00:00:00Z,04,04,2018,Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,4,0,0,0,,Orleans Parish
MS,1083552,2018-04-02T00:00:00Z,02,04,2018,Texas,Houston,8500 block of Redcliff Rd,1,3,4,0,0,0,,Harris County
MS,1082835,2018-04-01T00:00:00Z,01,04,2018,Michigan,Saginaw,600 block of Yale St,0,5,5,0,0,0,,Saginaw County
MS,1083011,2018-04-01T00:00:00Z,01,04,2018,Alabama,Mobile,3556 Halls Mill Rd,1,4,5,0,0,3,,Mobile County
MS,1082273,2018-03-31T00:00:00Z,31,03,2018,New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,5,0,0,0,,Monmouth County
MS,1080234,2018-03-29T00:00:00Z,29,03,2018,Texas,Plano,7401 Alma Dr,1,3,4,0,0,1,,Collin County
MS,1080442,2018-03-29T00:00:00Z,29,03,2018,New Jersey,Camden,Kaighn Ave and Haddon Ave,0,4,4,0,0,0,,Camden County
MS,1077180,2018-03-24T00:00:00Z,24,03,2018,Utah,Salt Lake City (West Valley City),3180 South 5600 West,0,4,4,0,0,0,,County not found
MS,1074886,2018-03-21T00:00:00Z,21,03,2018,California,San Francisco,949 Geneva Ave,0,5,5,1,0,0,,San Francisco County
MS,1071427,2018-03-17T00:00:00Z,17,03,2018,Kentucky,Louisville,2928 W Kentucky St,0,7,7,0,0,1,,Jefferson County
MS,1071381,2018-03-17T00:00:00Z,17,03,2018,Illinois,Harvey,16700 S Halsted St,0,4,4,0,0,0,,Cook County
MS,1078612,2018-03-13T00:00:00Z,13,03,2018,Florida,Macclenny,South Blvd,0,4,4,0,0,1,,Baker County
MS,1068615,2018-03-12T00:00:00Z,12,03,2018,California,Modesto,2000 block of Robertson Rd,0,4,4,0,0,0,,Stanislaus County
MS,1067061,2018-03-11T00:00:00Z,11,03,2018,Indiana,South Bend,800 block of E Dayton St,0,6,6,0,0,2,,Saint Joseph County
MS,1067264,2018-03-11T00:00:00Z,11,03,2018,Illinois,Champaign,700 block of N Hickory St,1,3,4,0,0,0,,Champaign County
MS,1067296,2018-03-11T00:00:00Z,11,03,2018,Michigan,Saginaw,Cumberland Ave and Hess St,1,4,5,0,0,0,,Saginaw County
MS,1066594,2018-03-09T00:00:00Z,09,03,2018,North Carolina,Wadesboro,1300 E Caswell St,3,1,4,0,0,1,,Anson County
MS,1064514,2018-03-07T00:00:00Z,07,03,2018,Alabama,Hurtsboro,531 Main Street,2,2,4,0,0,1,,Russell County
MS,1062466,2018-03-04T00:00:00Z,04,03,2018,Illinois,Rockford,426 Howard Ave,1,4,5,0,0,1,,Winnebago County
MS,1061748,2018-03-03T00:00:00Z,03,03,2018,New York,Brooklyn,Kings Highway and Utica Avenue,1,3,4,0,0,0,,Kings County
MS,1062123,2018-03-03T00:00:00Z,03,03,2018,Florida,Miami,1300 Block of NW 62nd Ln,0,4,4,0,0,0,,Miami-Dade County
MS,1059559,2018-02-27T00:00:00Z,27,02,2018,Connecticut,Bridgeport,1306 Stratford Ave,0,4,4,0,0,0,,Greater Bridgeport Planning Region
MS,1057518,2018-02-26T00:00:00Z,26,02,2018,Michigan,Detroit,22700 Fenkell Ave,4,0,4,1,0,0,,Wayne County
MS,1056240,2018-02-23T00:00:00Z,23,02,2018,Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,4,0,0,0,,County not found
MS,1052372,2018-02-18T00:00:00Z,18,02,2018,Texas,San Antonio,2893 Cinema Ridge,0,5,5,0,0,0,,Bexar County
MS,1052035,2018-02-17T00:00:00Z,17,02,2018,Kansas,Kansas City,1615 Minnesota,1,7,8,0,0,0,,Wyandotte County
MS,1051407,2018-02-17T00:00:00Z,17,02,2018,Tennessee,Memphis,3188 N Watkins Ave,0,5,5,0,0,0,,Shelby County
MS,1051291,2018-02-16T00:00:00Z,16,02,2018,Oklahoma,Oklahoma City,1700 block of SW 15,1,3,4,0,0,2,,Oklahoma County
MS,1049217,2018-02-14T00:00:00Z,14,02,2018,Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,34,0,0,1,,County not found
MS,1049024,2018-02-13T00:00:00Z,13,02,2018,Louisiana,New Orleans,5400 block of Andry St,2,3,5,0,0,2,,Orleans Parish
MS,1047761,2018-02-11T00:00:00Z,11,02,2018,Michigan,Detroit,19432 Lamont St,3,3,6,1,0,1,,Wayne County
MS,1046961,2018-02-10T00:00:00Z,10,02,2018,Kentucky,Paintsville,413 Mill St,4,0,4,1,0,0,,Johnson County
MS,1044234,2018-02-07T00:00:00Z,07,02,2018,Florida,Lake Worth (Lantana),I-95 and W Lantana Rd,2,3,5,1,0,0,,County not found
MS,1043447,2018-02-05T00:00:00Z,05,02,2018,Colorado,Colorado Springs,4225 Galley Rd,1,4,5,1,0,0,,El Paso County
MS,1042280,2018-02-03T00:00:00Z,03,02,2018,Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,6,0,0,0,,County not found
MS,1040815,2018-01-31T00:00:00Z,31,01,2018,Missouri,St Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,4,0,0,0,,St. Louis County
MS,1037529,2018-01-28T00:00:00Z,28,01,2018,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,4,0,4,1,0,0,,Fayette County
MS,1037515,2018-01-28T00:00:00Z,28,01,2018,Indiana,Indianapolis,1313 N Sherman Dr,2,2,4,0,1,1,,Marion County
MS,1038429,2018-01-28T00:00:00Z,28,01,2018,Pennsylvania,Reading,123 S 3rd St,4,0,4,0,0,1,,Berks County
MS,1037438,2018-01-27T00:00:00Z,27,01,2018,Kentucky,Bowling Green,645 Pearl Street,0,4,4,0,0,0,,Warren County
MS,1037541,2018-01-27T00:00:00Z,27,01,2018,California,Los Angeles,243 East 119th St,0,5,5,0,0,0,,Los Angeles County
MS,1035803,2018-01-25T00:00:00Z,25,01,2018,District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,4,0,0,0,,District of Columbia
MS,1033262,2018-01-23T00:00:00Z,23,01,2018,Kentucky,Benton,416 High School Rd,2,14,16,0,0,1,,Marshall County
MS,1034205,2018-01-23T00:00:00Z,23,01,2018,Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,4,0,0,0,,Philadelphia County
MS,1032393,2018-01-21T00:00:00Z,21,01,2018,Florida,Orlando,3101 Willow Bend Blvd,0,4,4,0,0,2,,Orange County
MS,1031851,2018-01-21T00:00:00Z,21,01,2018,Illinois,Chicago,3200 W Division St,0,4,4,0,0,0,,Cook County
MS,1029095,2018-01-17T00:00:00Z,17,01,2018,District of Columbia,Washington,2000 block of 16th St SE,1,3,4,0,0,1,,District of Columbia
MS,1042072,2018-01-15T00:00:00Z,15,01,2018,Florida,Alachua,14223 NW 156th Pl,0,5,5,0,0,2,,Alachua County
MS,1026804,2018-01-14T00:00:00Z,14,01,2018,Alabama,Eutaw,809 Mesopotamia St,1,4,5,0,0,0,,Greene County
MS,1027013,2018-01-14T00:00:00Z,14,01,2018,Alabama,Madison,101 Westchester Dr,0,4,4,0,0,1,,Madison County
MS,1025673,2018-01-12T00:00:00Z,12,01,2018,Tennessee,Nashville,2614 Jenkins Ct,3,2,5,0,0,1,,Davidson County
MS,1025272,2018-01-11T00:00:00Z,11,01,2018,Missouri,St Robert,St Robert Outer Road and Houston Road,2,2,4,0,0,1,,Pulaski County
MS,1022067,2018-01-07T00:00:00Z,07,01,2018,Alabama,Union Springs,US-29,1,5,6,0,0,0,,Bullock County
MS,1022055,2018-01-07T00:00:00Z,07,01,2018,Florida,Plantation,5225 W Broward Blvd,0,4,4,0,0,0,,Sarasota County
MS,1021788,2018-01-05T00:00:00Z,05,01,2018,Mississippi,Hattiesburg,6168 US 49,0,6,6,0,0,1,,Forrest County
MS,1020574,2018-01-04T00:00:00Z,04,01,2018,Arkansas,Brinkley,615 W 6th St,1,3,4,0,0,1,,Monroe County
MS,1018295,2018-01-01T00:00:00Z,01,01,2018,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,4,0,0,0,,Madison County
MS,1582816,2019-12-29T00:00:00Z,29,12,2019,Illinois,Danville,1803 block of Westview Ave,0,5,5,0,0,0,,Vermilion County
MS,1582197,2019-12-29T00:00:00Z,29,12,2019,New York,Buffalo,50 block of Henrietta Ave,1,3,4,0,0,0,,Erie County
MS,1583444,2019-12-29T00:00:00Z,29,12,2019,California,Ceres,800 block of Allacante Dr,0,5,5,0,0,0,,Stanislaus County
MS,1581590,2019-12-27T00:00:00Z,27,12,2019,California,Modesto,1900 block of Vernon Ave,1,3,4,0,0,0,,Stanislaus County
MS,1581103,2019-12-27T00:00:00Z,27,12,2019,Texas,Houston,500 block of Smart St,2,7,9,0,0,4,,Harris County
MS,1581476,2019-12-27T00:00:00Z,27,12,2019,Georgia,Kennesaw,1575 Ridenour Pkwy NW,0,4,4,0,0,0,,Cobb County
MS,1580308,2019-12-26T00:00:00Z,26,12,2019,Florida,St Petersburg,4300 6th St S,0,5,5,0,0,0,,Pinellas County
MS,1579889,2019-12-25T00:00:00Z,25,12,2019,California,Oakland,2100 block of 34th Ave,0,4,4,0,0,0,,Alameda County
MS,1579970,2019-12-25T00:00:00Z,25,12,2019,Iowa,Coralville,954 Boston Way,1,3,4,0,0,2,,Johnson County
MS,1579856,2019-12-25T00:00:00Z,25,12,2019,Virginia,Richmond,1800 E Main St,1,3,4,0,0,0,,Richmond City
MS,1579266,2019-12-24T00:00:00Z,24,12,2019,Louisiana,New Orleans,6400 block of General Meyer Ave,0,4,4,0,0,0,,Orleans Parish
MS,1594317,2019-12-24T00:00:00Z,24,12,2019,Illinois,Joliet,1200 block of Cutter Ave,0,5,5,0,0,0,,Will County
MS,1579220,2019-12-24T00:00:00Z,24,12,2019,North Carolina,High Point,1226 Montlieu Ave,0,6,6,0,0,0,,Guilford County
MS,1577577,2019-12-22T00:00:00Z,22,12,2019,Maryland,Baltimore,225 Park Ave,0,7,7,0,0,0,,Baltimore City
MS,1577688,2019-12-22T00:00:00Z,22,12,2019,Minnesota,Minneapolis (Spring Lake Park),8407 Plaza Blvd NE,1,7,8,0,0,0,,County not found
MS,1577518,2019-12-22T00:00:00Z,22,12,2019,Illinois,Chicago,5700 block of S May St,0,12,12,0,1,2,,Cook County
MS,1578711,2019-12-21T00:00:00Z,21,12,2019,Louisiana,Edgard,2555 LA-18,0,4,4,0,0,1,,St. John the Baptist Parish
MS,1577046,2019-12-20T00:00:00Z,20,12,2019,Mississippi,Waynesboro,Turner St,1,6,7,0,0,1,,Wayne County
MS,1577438,2019-12-20T00:00:00Z,20,12,2019,Alabama,Tuskegee,2900 block of Davison St,2,2,4,0,0,0,,Macon County
MS,1575175,2019-12-18T00:00:00Z,18,12,2019,Texas,San Antonio,2418 SW Military Dr,0,4,4,0,0,4,,Bexar County
MS,1573754,2019-12-17T00:00:00Z,17,12,2019,Montana,Great Falls,1701 10th Ave S,3,1,4,1,0,0,,Cascade County
MS,1572275,2019-12-15T00:00:00Z,15,12,2019,Georgia,Columbus,600 block of 32nd St,1,4,5,0,0,0,,Muscogee County
MS,1573471,2019-12-14T00:00:00Z,14,12,2019,California,Ivanhoe,15700 block of Paradise Ave,0,4,4,0,0,0,,Tulare County
MS,1571348,2019-12-12T00:00:00Z,12,12,2019,Missouri,St Louis,9900 block of Lewis and Clark Blvd,1,3,4,0,0,1,,St. Louis County
MS,1568230,2019-12-10T00:00:00Z,10,12,2019,New Jersey,Jersey City,223 Martin Luther King Dr,4,3,7,2,0,0,,Hudson County
MS,1567932,2019-12-08T00:00:00Z,08,12,2019,Texas,Desoto,200 block of W Wintergreen Rd,2,3,5,0,0,0,,Dallas County
MS,1567231,2019-12-08T00:00:00Z,08,12,2019,Louisiana,New Orleans,3801 Washington Ave,1,4,5,0,0,0,,Orleans Parish
MS,1565216,2019-12-06T00:00:00Z,06,12,2019,Florida,Pensacola,280 Taylor Rd,3,8,11,1,0,0,,Escambia County
MS,1564524,2019-12-04T00:00:00Z,04,12,2019,Alabama,Montgomery,500 Eastdale Rd S,2,2,4,0,0,0,,Montgomery County
MS,1562685,2019-12-01T00:00:00Z,01,12,2019,Michigan,Kalamazoo,6300 block of Proctor St,1,3,4,0,0,1,,Kalamazoo County
MS,1562043,2019-12-01T00:00:00Z,01,12,2019,Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,5,0,0,1,,Webster Parish
MS,1561966,2019-12-01T00:00:00Z,01,12,2019,Louisiana,New Orleans,2000 block of N Dorgenois St,2,2,4,0,0,0,,Orleans Parish
MS,1561813,2019-12-01T00:00:00Z,01,12,2019,Illinois,Aurora,700 block of S 5th St,1,4,5,0,0,0,,Kane County
MS,1561734,2019-12-01T00:00:00Z,01,12,2019,Louisiana,New Orleans,700 block of Canal St,0,11,11,0,1,2,,Orleans Parish
MS,1561398,2019-11-30T00:00:00Z,30,11,2019,Arkansas,Hensley,6500 block of E Sardis Rd,0,5,5,0,0,1,,Pulaski County
MS,1560645,2019-11-29T00:00:00Z,29,11,2019,Texas,Amarillo,2650 Dumas Dr,0,7,7,0,0,0,,Potter County
MS,1559257,2019-11-27T00:00:00Z,27,11,2019,New York,Bronx,E 153rd St and Courtlandt Ave,0,5,5,0,0,1,,Bronx County
MS,1558067,2019-11-25T00:00:00Z,25,11,2019,Florida,Brownsville,NW 29th Ave and 44th St,2,2,4,0,0,2,,Miami-Dade County
MS,1557006,2019-11-24T00:00:00Z,24,11,2019,Alabama,Birmingham,7 15th St W,1,4,5,0,0,0,,Jefferson County
MS,1556633,2019-11-24T00:00:00Z,24,11,2019,California,Los Angeles,100 block of E 11th St,0,6,6,0,0,0,,Los Angeles County
MS,1556984,2019-11-24T00:00:00Z,24,11,2019,Louisiana,Cottonport,3846 LA-29,2,2,4,0,0,1,,Avoyelles Parish
MS,1555879,2019-11-23T00:00:00Z,23,11,2019,California,Los Angeles,833 S Spring St,0,4,4,0,0,1,,Los Angeles County
MS,1556002,2019-11-23T00:00:00Z,23,11,2019,Louisiana,Tallulah,Depot St,1,6,7,0,0,1,,Madison Parish
MS,1554807,2019-11-21T00:00:00Z,21,11,2019,Washington,Everett,120 West Casino Rd,0,4,4,0,0,1,,Snohomish County
MS,1555135,2019-11-21T00:00:00Z,21,11,2019,California,Long Beach,1100 block of 10th St,0,5,5,0,0,0,,Los Angeles County
MS,1554446,2019-11-20T00:00:00Z,20,11,2019,California,Richmond,20th St and Roosevelt Ave,0,4,4,0,0,0,,Contra Costa County
MS,1552068,2019-11-18T00:00:00Z,18,11,2019,New Jersey,Newark,139 S 8th St,1,4,5,0,0,0,,Essex County
MS,1551531,2019-11-17T00:00:00Z,17,11,2019,California,Fresno,5361 E Lamona Ave,4,6,10,0,0,7,,Fresno County
MS,1551162,2019-11-17T00:00:00Z,17,11,2019,Ohio,Cleveland,7100 block of Lawn Ave,0,4,4,0,0,0,,Cuyahoga County
MS,1550546,2019-11-16T00:00:00Z,16,11,2019,California,San Diego,2152 Flintridge Dr,5,0,5,1,0,0,,San Diego County
MS,1548689,2019-11-14T00:00:00Z,14,11,2019,California,Santa Clarita,21900 Centurion Way,2,3,5,1,0,0,,Los Angeles County
MS,1547021,2019-11-11T00:00:00Z,11,11,2019,Florida,Belle Glade,SW 7th St,0,4,4,0,0,0,,Palm Beach County
MS,1546983,2019-11-11T00:00:00Z,11,11,2019,Colorado,Aurora,384 S Ironton St,0,6,6,0,0,1,,Adams County
MS,1546102,2019-11-10T00:00:00Z,10,11,2019,Missouri,Kansas City,4704 Independence Ave,0,4,4,0,0,0,,Jackson County
MS,1546038,2019-11-10T00:00:00Z,10,11,2019,Tennessee,Memphis,2080 E. Brooks Rd,1,4,5,0,0,0,,Shelby County
